,percent_known,mean
2563375,"[0.3180246913580247, 0.1811111111111111, 0.4682352941176471, 0.2562, 0.18142857142857144, 0.31279999999999997, 0.1922222222222222, 0.263921568627451, 0.29285714285714287, 0, 0.25551020408163266, 0.23294117647058823, 0.3844444444444444, 0.43382812500000006, 0.20666666666666667, 0.19076923076923077, 0, 0.383801652892562, 0.27999999999999997, 0.2917647058823529, 0, 0.28769911504424783, 0.35000000000000003, 0.26168831168831175, 0.31427480916030537, 0.3335227272727273, 0.2960098522167488, 0.24842105263157893, 0.2643037974683545, 0.11764705882352941, 0, 0.15384615384615385, 0.30523076923076925, 0.18181818181818182, 0.16333333333333333, 0.2904458598726115, 0.2852112676056338, 0.44111111111111106, 0.2595, 0, 0.23961165048543692, 0.2823728813559322, 0.2, 0.2581987577639752, 0.29305439330543936, 0.20214285714285715, 0, 0.31114285714285717, 0.3394904458598727, 0.41175824175824177, 0.24050000000000002, 0.34311594202898554, 0.26400000000000007, 0.38173913043478264, 0, 0.3333333333333333, 0.27928571428571425, 0, 0.3458823529411765, 0.20551724137931035, 0.3288095238095238, 0.35200000000000004, 0.2777777777777778, 0, 0, 0.3554625550660792, 0.17217391304347826, 0.25583333333333336, 0.125, 0.3333333333333333, 0, 0.11764705882352941, 0.2957831325301205, 0.26098360655737707, 0.2576767676767677, 0.3333333333333333, 0.2931603773584906, 0.10666666666666666, 0.2222222222222222, 0.2602941176470588, 0.21052631578947367, 0.13714285714285715, 0.26105263157894737, 0.3446511627906977, 0.16666666666666666, 0.11764705882352941, 0.155, 0.262265625, 0.32595854922279804, 0.28006024096385546, 0.31294964028776984, 0.15076923076923077, 0.15384615384615385, 0.2361904761904762, 0.28296296296296297, 0.3205882352941177, 0.296, 0, 0, 0.39519999999999994, 0.1225, 0.34136986301369865, 0.31414634146341464, 0, 0.2, 0, 0.32800000000000007, 0.2690909090909091, 0.33857142857142863, 0.2802325581395349, 0.5381818181818182, 0.34083743842364533, 0.24, 0.3333333333333333, 0, 0.16666666666666666, 0.375, 0.14285714285714285, 0.4977777777777778, 0, 0.125, 0.66, 0.2, 0.18181818181818182, 0.25, 0, 0.16666666666666666, 0.2, 0.3333333333333333, 0.386, 0.5]",0.2381737022451705
2563397,"[0.19466666666666665, 0.0890909090909091, 0, 0.2857142857142857, 0.2573913043478261, 0.3, 0, 0, 0.3180357142857143, 0.3455660377358491, 0.2656737588652482, 0.12, 0.23529411764705882, 0.12, 0.31, 0, 0.3261320754716982, 0.3, 0.2730952380952381, 0.31594202898550733, 0.3514285714285714, 0.125, 0.36, 0, 0.19466666666666665, 0.264, 0.16666666666666666, 0, 0.21297297297297296, 0.27765625000000005, 0.34823529411764703, 0.3272321428571429, 0.40476190476190477, 0.3125174825174825, 0, 0.3240816326530612, 0.19466666666666665, 0.15076923076923077, 0, 0.30847328244274813, 0.4, 0.13333333333333333, 0.2539130434782609, 0.2165217391304348, 0.288, 0.21444444444444447, 0.25, 0.3333333333333333, 0.23120000000000002, 0.2246153846153846, 0.21640625000000002, 0.2553191489361702, 0.38666666666666666, 0.28382978723404256, 0.25, 0.1111111111111111, 0.792, 0.49333333333333335, 0.44, 0.3498550724637681, 0.33390977443609027, 0.2690909090909091, 0.345686274509804, 0.2855882352941177, 0.2613333333333333, 0, 0, 0, 0.3476335877862596, 0, 0, 0, 0.3333333333333333, 0.2785714285714286, 0.34307692307692306, 0.13454545454545455, 0.16, 0.14285714285714285, 0.2977, 0.32666666666666666, 0.33485294117647063, 0.3626153846153846, 0.2805357142857143, 0.3076923076923077, 0.2862222222222222, 0, 0.1111111111111111, 0.3333333333333333, 0, 0.32, 0.3481434599156118, 0.20956521739130435, 0.20473684210526316, 0.4233333333333334, 0.32578125, 0.14666666666666667, 0.2847368421052632, 0.31, 0.298141592920354, 0.25, 0.39480000000000004, 0.3016326530612245, 0.305625, 0.5333333333333333, 0.528, 0.25, 0.299277108433735, 0.4228571428571429, 0.20689655172413793, 0.198, 0.24, 0.23529411764705882, 0.24699999999999997, 0.2562962962962963, 0.36018181818181816, 0.25925925925925924, 0.20787878787878789, 0.348, 0.25901639344262295, 0.22580645161290322, 0.35818181818181816, 0.26745454545454544, 0, 0.12333333333333334, 0.17411764705882352, 0.23076923076923078, 0.1, 0.19076923076923077, 0.14285714285714285, 0.3461764705882353, 0.41500000000000004, 0, 0.25, 0.25, 0]",0.24021399381202613
2563409,"[0.23218487394957985, 0.2917647058823529, 0, 0.12083333333333333, 0.31206185567010314, 0.2955223880597015, 0.33219512195121953, 0.27370370370370367, 0.25992481203007517, 0.3333333333333333, 0.2739175257731959, 0.3408849557522124, 0.3925862068965517, 0.3080188679245284, 0.30013157894736847, 0.35818181818181816, 0.2, 0.3671641791044777, 0.28412500000000007, 0.3271604938271605, 0.2222222222222222, 0.19148936170212766, 0.26666666666666666, 0.2222222222222222, 0, 0.2560344827586207, 0.2792857142857143, 0.16666666666666666, 0.30293706293706296, 0.28890109890109894, 0.3546000000000001, 0.2596385542168675, 0, 0.365625, 0.2, 0.27893617021276595, 0.49714285714285716, 0.25952380952380955, 0.19533333333333333, 0.3269047619047619, 0.2975657894736843, 0.3093181818181819, 0.19, 0.42857142857142855, 0.31200000000000006, 0.265979381443299, 0.43222222222222223, 0.3293333333333333, 0.2604716981132076, 0.26666666666666666, 0.37, 0.2768, 0.48, 0.1111111111111111, 0.05263157894736842, 0.20842105263157895, 0.25, 0.3572727272727273, 0.3333333333333333]",0.272364800745011
2563423,"[0.09090909090909091, 0.3333333333333333, 0.2, 0.2913265306122449, 0.27571428571428575, 0.37324324324324326, 0.2816260162601626, 0.29975609756097565, 0.3251219512195122, 0.4228571428571429, 0.3925581395348838, 0.28285714285714286, 0.3222535211267606, 0.3606896551724138, 0.2406060606060606, 0.309126213592233, 0.377, 0.276, 0.24987951807228917, 0.35526315789473684, 0.31053763440860216, 0.3890196078431373, 0.2455056179775281, 0.12, 0.21444444444444447, 0.2846031746031746, 0.27085714285714285, 0.16666666666666666, 0.25000000000000006, 0.32670329670329673, 0.36819277108433734, 0.29106194690265486, 0.3956, 0.3035897435897436, 0.4772727272727273, 0.2222222222222222, 0.25, 0.32666666666666666, 0.35294117647058826, 0.4, 0.4117647058823529, 0.2807547169811321, 0.5144, 0.36697368421052634, 0.33066666666666666, 0.2986666666666667, 0.14285714285714285, 0.33072072072072073, 0.33300884955752214, 0.2575, 0.25, 0, 0.2777777777777778, 0.3114285714285715, 0.29083333333333333, 0.2832692307692308, 0.32203703703703707, 0.25538461538461543, 0.07692307692307693, 0.16163636363636363, 0.21151515151515152, 0, 0.2, 0.296, 0.29119402985074627, 0.1864406779661017, 0.33318584070796464, 0.3895652173913044, 0.24555555555555555, 0.16, 0.2570588235294118, 0.1, 0.14285714285714285, 0.2571428571428572, 0, 0.3, 0, 0.3233333333333333]",0.272005868332843
2563447,"[0, 0.2, 0.22090909090909092, 0.290686274509804, 0.24769230769230768, 0.3485, 0.297936507936508, 0, 0.18259259259259258, 0.2788785046728972, 0.26710784313725494, 0.2727272727272727, 0.3127142857142857, 0.3170238095238095, 0.23319148936170214, 0.3065517241379311, 0.28576271186440677, 0.16666666666666666, 0.28153846153846157, 0.16666666666666666, 0.1, 0.3333333333333333, 0, 0.3, 0.20189655172413795, 0.22, 0.28980392156862744, 0.245, 0.3267361111111111, 0.2788311688311688, 0.2472115384615385, 0.27999999999999997, 0.26986301369863014, 0.3090196078431373, 0.18181818181818182, 0.348, 0.08333333333333333, 0, 0.3103448275862069, 0.2361904761904762, 0, 0.2857142857142857, 0.375, 0.16666666666666666, 0.08727272727272727, 0.2798039215686275, 0.24425, 0.43000000000000005, 0.2, 0.18511627906976744, 0.21232142857142858, 0.16166666666666665, 0.3333333333333333, 0.125, 0.2755813953488372, 0.2727272727272727, 0.27166666666666667, 0.2706451612903226, 0.1702857142857143, 0.23007352941176473, 0.32911949685534597, 0.2621818181818182, 0.39509202453987735, 0.2777777777777778, 0.2175, 0.31718875502008037, 0.24217391304347827, 0.25933333333333336, 0.3132673267326733, 0.30173913043478257, 0.2970212765957447, 0.3026086956521739, 0.19636363636363638, 0.16666666666666666, 0.25, 0.27361702127659576, 0.21285714285714286, 0.27699999999999997, 0.125, 0.25736842105263164, 0.25, 0.33545023696682463, 0.41645161290322585, 0.49333333333333335, 0.26909090909090905, 0.4, 0.25, 0.2, 0.3333333333333333, 0.4257142857142857, 0.25, 0.1184, 0, 0.1111111111111111, 0.18181818181818182, 0.14285714285714285]",0.24236551986726806
2563459,"[0, 0.3925581395348838, 0.4247619047619048, 0.17411764705882352, 0.3184, 0.17391304347826086, 0.23809523809523808, 0.23793103448275862, 0.2748936170212766, 0.24872340425531914, 0.16666666666666666, 0.2545454545454546, 0.3004026845637584, 0.27555555555555555, 0.33304347826086955, 0.42666666666666664, 0.392, 0.29364485981308414, 0.34224489795918367, 0.2610204081632654, 0.24459016393442626, 0.25, 0.27999999999999997, 0.3157894736842105, 0.19444444444444445, 0.3794736842105263, 0, 0.2857831325301205, 0, 0.264, 0.186, 0.31272727272727274, 0.40705882352941175, 0.21863636363636366, 0.3117808219178083, 0.25, 0.3715740740740741, 0.2603571428571429, 0.28400000000000003, 0.34306122448979587, 0.27962264150943394, 0.2794776119402985, 0.2531428571428571, 0.2819047619047619, 0.2617829457364341, 0.39740740740740743, 0.21444444444444447, 0.15903225806451612, 0.2893939393939394, 0.2725862068965517, 0.2700000000000001, 0.2137341772151899, 0.23925925925925925, 0.30890625000000005, 0.21853658536585369, 0.25470085470085474, 0.2886956521739131, 0.23076923076923078, 0.3125531914893617, 0, 0.3295238095238095, 0.2412727272727273, 0.25, 0, 0.23625000000000002, 0.1111111111111111, 0.34188118811881196, 0, 0.3333333333333333, 0, 0.15076923076923077, 0]",0.24595212497863747
2563471,"[0.36671232876712334, 0.33111111111111113, 0.27555555555555555, 0.1927218934911243, 0.23323529411764704, 0.2749333333333334, 0.22490566037735849, 0, 0.247093023255814, 0.2463095238095238, 0.3321379310344828, 0.30685185185185193, 0.3137096774193549, 0.3117073170731708, 0.3764285714285714, 0, 0.22784615384615386, 0.3508943089430895, 0.2136708860759494, 0.3010370370370371, 0.3333333333333333, 0.22113636363636366, 0.20307692307692307, 0.33090425531914897, 0.13971428571428574, 0.2, 0.22589743589743597, 0.277887323943662, 0.16666666666666666, 0.08695652173913043, 0.2730555555555556, 0.15120967741935484, 0.28977777777777786, 0.263404255319149, 0.2222222222222222, 0.23629629629629634, 0.22266055045871563, 0.3298924731182796, 0.33037037037037037, 0.14285714285714285, 0.26792792792792797, 0.21107142857142858, 0.13655172413793104, 0.25, 0.3645833333333333, 0, 0.3762162162162162, 0.2475, 0.3032051282051282, 0.2578260869565217, 0.14285714285714285, 0.196, 0.32081967213114754, 0.351904761904762, 0.2596350364963504, 0.32575757575757575, 0.20837209302325582, 0.1503030303030303, 0.2261904761904762, 0.2, 0.32119402985074624, 0.25363636363636366, 0.125, 0.3333333333333333]",0.24381353515754284
2563483,"[0.1380952380952381, 0.2672881355932204, 0.26340425531914896, 0.29171052631578953, 0.36818181818181817, 0.2361904761904762, 0.2665384615384615, 0.305, 0.31659574468085105, 0.32048192771084344, 0.21638888888888888, 0.33262500000000006, 0.29920353982300885, 0.296, 0.2946666666666667, 0.3185526315789474, 0.2733333333333333, 0.12714285714285714, 0.2859568733153638, 0.2, 0.2655172413793103, 0.3895652173913044, 0.2626666666666667, 0.26460227272727277, 0, 0, 0.4219047619047619, 0.37432432432432433, 0.25371428571428567, 0, 0.2820491803278688, 0.28587628865979386, 0.5338461538461539, 0.42169491525423736, 0.23529411764705882, 0.24083333333333334, 0.3210810810810811, 0.28, 0.2775268817204301, 0.3680088495575221, 0, 0.2580952380952381, 0.35840000000000005, 0.3333333333333333, 0.20666666666666667, 0.0625, 0.49, 0.3199029126213592, 0.4791176470588235, 0.33142857142857146, 0.232, 0.3363888888888889, 0.21428571428571427, 0.25, 0.23357142857142854, 0.3520161290322581, 0.22400000000000003, 0.07692307692307693, 0.29395604395604397, 0.31000000000000005, 0.3288888888888889, 0.21777777777777776, 0.3046153846153846, 0.3030555555555556, 0.2378, 0.125, 0.3491891891891892, 0.23076923076923078, 0.2953191489361702, 0.25, 0.25, 0.25, 0.5, 0.25, 0.5]",0.2753448369667189
2561964,"[0.2242735042735043, 0.18810810810810813, 0.2667567567567568, 0.2147826086956522, 0.2994642857142857, 0.28852941176470587, 0.1677922077922078, 0.125, 0.4, 0.3333333333333333, 0.28, 0.25505976095617533, 0.27142857142857146, 0.28955056179775285, 0.2, 0.25, 0.33208333333333334, 0.41540000000000005, 0.4, 0.28128205128205125, 0, 0.23529411764705882, 0.5, 0.23529411764705882, 0.2356896551724138, 0.4166666666666667, 0.2, 0.32981481481481484, 0.435, 0.32944444444444443, 0.4262857142857143, 0.3333333333333333, 0.2, 0, 0.53, 0.3028205128205128, 0.33875, 0.3333333333333333, 0.15578947368421053, 0.23076923076923078, 0.29923076923076924, 0.3333333333333333, 0, 0.3333333333333333, 0.27999999999999997, 0.25, 0.20470588235294118, 0.375, 0, 0.3333333333333333, 0.42857142857142855, 0.32083333333333336, 0.25, 0.3417241379310345, 0.5714285714285714, 0.2, 0.2551851851851852, 0.3, 0.3119178082191781, 0.4, 0.396, 0.32395348837209303, 0, 0.3572727272727273, 0.21777777777777776, 0.13785714285714287, 0.3333333333333333, 0.2874809160305344, 0, 0.15384615384615385, 0, 0.22545454545454546, 0.3333333333333333, 0, 0.2777777777777778, 0.3333333333333333, 0.3064705882352941, 0.096, 0.31666666666666665, 0.4185714285714286, 0.25, 0.296, 0.3333333333333333, 0.3333333333333333, 0.27937500000000004, 0.25925925925925924, 0.23688741721854306, 0.3333333333333333, 0, 0.3333333333333333, 0.3535483870967742, 0.6, 0.258, 0, 0, 0.125, 0.2727692307692307, 0.17391304347826086, 0.28285714285714286, 0.38729729729729734, 0.3333333333333333, 0.375, 0.16666666666666666, 0.38931034482758625, 0.5, 0.396, 0.25, 0.31, 0.2857142857142857, 0.3333333333333333, 0.49714285714285716, 0.58, 0.14285714285714285, 0.25, 0.5888888888888889, 0.4253061224489796, 0.07692307692307693, 0.125, 0.3059090909090909, 0, 0.2, 0.28, 0.3333333333333333, 0, 0.125, 0.248, 0.22727272727272727, 0.2655769230769231, 0.2551851851851852, 0.3333333333333333, 0.15555555555555556, 0.3575757575757576, 0.3725, 0.3333333333333333, 0.14285714285714285, 0.18181818181818182, 0.38222222222222224, 0.3333333333333333, 0.20833333333333334, 0.14285714285714285, 0.3333333333333333, 0.3333333333333333]",0.2714030680639373
2563331,"[0.14285714285714285, 0, 0.392, 0.49, 0.125, 0.21777777777777776, 0.26666666666666666, 0.20205128205128206, 0.1, 0, 0.16666666666666666, 0.4, 0.37483870967741933, 0.16666666666666666, 0.21052631578947367, 0.22727272727272727, 0.19866666666666666, 0.19799999999999998, 0.2475, 0.16823529411764704, 0.3572727272727273, 0.23380952380952383, 0.3333333333333333, 0, 0.49, 0.2784, 0.19533333333333333, 0.22965870307167233, 0, 0.21355140186915889, 0, 0.25, 0.20271186440677968, 0.3333333333333333, 0.22, 0.2, 0.22230769230769232, 0, 0.19924812030075187, 0.23076923076923078, 0, 0.3333333333333333, 0.29161764705882354, 0.3333333333333333, 0.27999999999999997, 0.36508771929824557, 0.5418181818181819, 0.2857142857142857, 0.375, 0.27664516129032257, 0.2955357142857143, 0.26, 0.13333333333333333, 0.1984, 0.3568, 0.15068965517241378, 0.3333333333333333, 0.3529906542056075, 0.3333333333333333, 0.22923076923076924, 0, 0.14285714285714285, 0.5714285714285714, 0.25734463276836167, 0.3125, 0.33166666666666667, 0.25478260869565217, 0.21274509803921568, 0.3358928571428571, 0.3333333333333333, 0.4530769230769231, 0.26315217391304346, 0.37846153846153846, 0.26000000000000006, 0.25, 0.36865168539325843, 0.25, 0.2222222222222222, 0.3688461538461539, 0.32391304347826094, 0.26792207792207795, 0.2818918918918919, 0.3333333333333333, 0.29, 0.27380952380952384, 0.41083333333333333, 0.3333333333333333, 0.2914814814814815, 0.23476190476190475, 0.2727272727272727, 0.25736842105263164, 0.31999999999999995, 0.2857142857142857, 0.26074468085106384, 0.365625, 0.19047619047619047, 0.25, 0, 0.3538983050847458, 0.18181818181818182, 0.3655128205128206, 0, 0.3046153846153846, 0.3333333333333333, 0.3333333333333333, 0.375, 0.2, 0.2389655172413793, 0.32666666666666666, 0.30403225806451617, 0.2, 0.2703030303030303, 0.4904545454545454, 0.07538461538461538, 0.3333333333333333, 0, 0.3333333333333333, 0.3197916666666667, 0.3333333333333333, 0.2742622950819672, 0.3333333333333333, 0.396, 0.3425, 0.2777777777777778, 0.08333333333333333, 0.25, 0.4, 0.3333333333333333, 0.1, 0.1, 0.23529411764705882, 0.2222222222222222, 0.32, 0.3358461538461538, 0.27090909090909093, 0.3333333333333333, 0.15384615384615385, 0.27153225806451614, 0.3368, 0.26571428571428574, 0.36363636363636365, 0.24621513944223108, 0.25, 0.4, 0, 0.24920529801324506, 0.23076923076923078, 0.25]",0.25892244861860186
2563369,"[0.185, 0.1111111111111111, 0.23637931034482756, 0.16666666666666666, 0.25, 0.2, 0, 0.3026086956521739, 0.2, 0.315, 0.2, 0.3076923076923077, 0.26666666666666666, 0.185, 0.19014705882352942, 0.26636363636363636, 0.2186046511627907, 0.29310810810810817, 0.31920000000000004, 0.24519230769230768, 0.28695652173913044, 0.24333333333333332, 0.31357142857142856, 0.196, 0.16, 0.196, 0.26426666666666665, 0.2811864406779661, 0.20482758620689653, 0, 0.24393442622950817, 0.14285714285714285, 0.2730851063829787, 0.2232258064516129, 0.2857142857142857, 0.3, 0.28294117647058825, 0.26304, 0.281908713692946, 0.32049019607843143, 0, 0.31387978142076506, 0.4167741935483871, 0.3207116104868914, 0.12954545454545455, 0.35058823529411764, 0.26483333333333337, 0.2677364864864865, 0.37600000000000006, 0.2612578616352202, 0.245, 0.2911111111111111, 0.24802083333333336, 0, 0.3026086956521739, 0.20107142857142857, 0.2631578947368421, 0.3333333333333333, 0.39818181818181825, 0, 0.22545454545454546, 0.205, 0.256, 0.09090909090909091, 0.2034920634920635, 0.29183673469387755, 0.3236144578313253, 0.3602325581395349, 0.496, 0.2548484848484849, 0.19129032258064516, 0.2548235294117647, 0.4257142857142857, 0.09090909090909091, 0.3058974358974359, 0.3, 0.2857142857142857, 0.2921621621621621, 0, 0, 0.23255813953488372, 0.3333333333333333, 0.3288888888888889, 0.41809523809523813, 0, 0.375, 0.28238095238095234, 0.3680392156862745, 0.15076923076923077, 0.18181818181818182, 0.23711538461538464, 0.1225, 0.3]",0.2407557960850397
2563389,"[0.48833333333333334, 0.22794871794871796, 0, 0, 0, 0, 0.3333333333333333, 0, 0.39736111111111116, 0, 0.25, 0.3333333333333333, 0.20470588235294118, 0.22400000000000003, 0.4228571428571429, 0.2662162162162162, 0, 0.45454545454545453, 0.19266666666666668, 0.24355555555555558, 0, 0.25243589743589745, 0, 0.31, 0.26414772727272734, 0.19047619047619047, 0.28987804878048784, 0, 0.4, 0.23621621621621616, 0.28019736842105264, 0.2819047619047619, 0, 0.125, 0.3263333333333333, 0.23578947368421055, 0.2156521739130435, 0.2911363636363637, 0.2945, 0.5353846153846153, 0.2993939393939394, 0.26, 0.2125, 0, 0.08333333333333333, 0.31125, 0.2687654320987654, 0.1, 0.22, 0.44727272727272727, 0.2434375, 0.1875, 0.22367346938775512, 0.48857142857142855, 0.4028571428571429, 0.42142857142857143, 0.16666666666666666, 0.33166666666666667, 0.25, 0.18181818181818182, 0.3076923076923077, 0.3836363636363636, 0.3333333333333333, 0.5, 0.4238888888888889, 0.2744736842105263, 0.2531428571428571, 0.23809523809523808, 0.3333333333333333, 0.44846153846153847, 0, 0.13714285714285715, 0.29000000000000004, 0.32042372881355935, 0.2, 0, 0.30289256198347114, 0.245, 0.21150000000000002, 0, 0.3333333333333333, 0.2758914728682171, 0.16666666666666666, 0.2755208333333334, 0.31368421052631584, 0.32, 0.30242424242424243, 0.3333333333333333, 0.35428571428571426, 0.2, 0.23117647058823532, 0.3281196581196581, 0.3593636363636364, 0.28950980392156866, 0.3257861635220126, 0.27399999999999997, 0.2690909090909091, 0.3136842105263158, 0.32722222222222225, 0.25703703703703706, 0, 0.3325961538461539, 0.35012658227848104, 0.3592, 0.2996153846153846, 0.23700000000000002, 0.186, 0, 0.192, 0, 0.25, 0.3507272727272728, 0.2819444444444444, 0.30761589403973516, 0.33690140845070427, 0.3214130434782609, 0.37307692307692303, 0.29148936170212764, 0.2421951219512195, 0.2948148148148148, 0, 0.2, 0.3333333333333333, 0, 0, 0.3333333333333333, 0.4481818181818182, 0.29300000000000004, 0.3333333333333333, 0.375, 0.25, 0.25, 0.34727272727272723, 0.22545454545454546, 0.14307692307692307, 0.27, 0.07142857142857142, 0.3, 0.3333333333333333, 0, 0, 0.33111111111111113, 0.2232258064516129, 0.2917647058823529, 0.3314285714285714, 0.21142857142857144, 0.16666666666666666, 0.3071111111111111, 0.3689830508474577, 0.3333333333333333, 0.3578260869565218, 0.34825806451612906, 0, 0, 0.4, 0.2, 0.3333333333333333, 0, 0.20833333333333334, 0.27586206896551724, 0.19733333333333333, 0.3333333333333333, 0.27, 0.28097826086956523, 0.30577777777777776, 0, 0.3624418604651163, 0.25, 0, 0, 0.16666666666666666, 0.25, 0, 0, 0, 0, 0.2, 0.25, 0.17545454545454547]",0.23444305310359956
